   X   ,   Y    ,   Z   
 -1.433,  +3.396,  -0.026
 -2.137,  +2.137,  +0.532
 -1.406,  +1.966,  -1.172
 +0.302,  +0.296,  +0.131
 -0.666,  +2.127,  +0.621
 +2.049,  -0.587,  -1.578
 -0.036,  -2.757,  +0.857
 +1.126,  +1.089,  -1.541
 -0.631,  +0.614,  -0.933
 +0.323,  +1.215,  -2.033
 +0.144,  +0.058,  -0.101
 +0.741,  +0.679,  -0.914
 -0.616,  -1.156,  -0.513
 -0.140,  +0.543,  -0.779
 -0.448,  +1.142,  +0.320
 -1.576,  -0.835,  -0.250
 -1.028,  +0.656,  +3.283
 +0.555,  -1.248,  -1.630
 -0.263,  -0.027,  +1.437
 -0.910,  -0.117,  -0.923
 -1.377,  -0.741,  +0.335
 +1.665,  -0.840,  -0.075
 +2.825,  -0.894,  -0.566
 +1.309,  -1.093,  -0.579
 -0.665,  -0.162,  +0.630
 -0.569,  +0.020,  +0.158
 -2.272,  +0.366,  +0.559
 -2.946,  +0.366,  +0.959
 +1.201,  -1.637,  -0.524
 +0.973,  +2.246,  -1.196
 +0.656,  +0.658,  +0.892
 +0.132,  +0.935,  -1.312
 +0.351,  +0.348,  +0.617
 +0.249,  -0.907,  +1.073
 -0.419,  -2.224,  +0.293
 -0.811,  +0.240,  -0.605
 +0.988,  +0.847,  -0.530
 +0.108,  +0.345,  +1.673
 +0.273,  +1.126,  -0.331
 -0.152,  +0.269,  -0.419
 +0.698,  +0.035,  +0.282
 +0.046,  -0.102,  -0.820
 +1.205,  -0.044,  +1.094
 -0.438,  +0.178,  -1.584
 -1.050,  -0.919,  -0.740
 +0.259,  -0.391,  +0.098
 -0.576,  +0.398,  -0.558
 +1.430,  +1.597,  +0.033
 +0.569,  -0.953,  +0.182
 -0.779,  -0.716,  -0.744
 -1.084,  -0.730,  -1.992
 +0.577,  -0.778,  +0.618
 +0.101,  -1.433,  +1.861
 -0.213,  +0.477,  +0.104
 -0.298,  +0.854,  +0.617
 +0.655,  -1.254,  +2.359
 +0.589,  +0.205,  +1.185
 +1.112,  -0.333,  -0.072
 +0.423,  -0.051,  +0.277
 -1.980,  +1.616,  -0.433
 -0.098,  +0.879,  -1.264
 +0.953,  -0.578,  -1.271
 +1.711,  +0.099,  -1.873
 +1.901,  +0.265,  +1.887
 -0.130,  +0.463,  -1.975
 -0.377,  +0.672,  +2.201
 +0.834,  +0.379,  +0.352
 -1.135,  +0.534,  -0.685
 -0.610,  +1.151,  +0.686
 -0.013,  +0.134,  -0.528
 -0.087,  -0.777,  +0.714
 +1.392,  +1.306,  +1.224
 -1.176,  -0.160,  +0.719
 +1.381,  -0.345,  +0.628
 +0.803,  +0.866,  -0.369
 +0.678,  -0.503,  +0.048
 -1.025,  -1.064,  +0.483
 +0.880,  +0.726,  +1.520
 +1.874,  -0.662,  -0.097
 -0.793,  -1.765,  +0.640
 +0.647,  +1.168,  +0.822
 -0.368,  -0.481,  +0.011
 -0.540,  +0.696,  -1.450
 +0.209,  -0.070,  -0.399
 +1.195,  +0.096,  +1.079
 -0.558,  +1.092,  -0.078
 +2.486,  +1.045,  -1.633
 +1.025,  -0.409,  +0.612
 +1.830,  +0.227,  -0.179
 -0.675,  -0.050,  +0.153
 -1.447,  +0.010,  +1.313
 +1.677,  +1.338,  +0.223
 -0.319,  -1.344,  +0.976
 -1.319,  -0.193,  +1.447
 -1.078,  -0.071,  +2.226
 -0.086,  +0.825,  +0.350
 +0.961,  +0.565,  -1.535
 -0.988,  -0.259,  +0.767
 +0.476,  +0.920,  -0.814
 +0.975,  +0.744,  -0.575
 -1.298,  +1.055,  +1.701
 -1.084,  +0.006,  -0.233
 -1.293,  +0.287,  +1.065
 -1.713,  +1.249,  +0.161
 -0.102,  +1.431,  -0.237
 +1.401,  +1.296,  +0.610
 +1.676,  +0.680,  +0.446
 -0.569,  +0.881,  -0.301
 -0.192,  -0.983,  +0.541
 +1.211,  +0.200,  -0.925
 -0.128,  +1.849,  +0.265
 -0.023,  -0.577,  -0.968
 -0.517,  +0.898,  -1.402
 +0.319,  +0.552,  +0.483
 +1.138,  +0.028,  +0.446
 -0.002,  -1.558,  -0.745
 +0.267,  -0.234,  -0.218
 +0.151,  -0.423,  -0.010
 +0.307,  +1.225,  +0.374
 +0.800,  +0.204,  +0.731
 +1.117,  -0.396,  -0.792
 +0.846,  -1.676,  +0.659
 -2.047,  -0.502,  -0.446
 +1.822,  -0.676,  -1.181
 -0.242,  +0.164,  -0.250
 -0.169,  -2.714,  +0.286
 -0.812,  +0.501,  -0.969
 +1.684,  +0.194,  +0.182
 -0.780,  -0.275,  +0.823
 +0.094,  -1.678,  +1.230
 -0.120,  +0.838,  -0.082
 +0.098,  +0.185,  +0.452
 +0.923,  -0.947,  -0.867
 +0.338,  +1.026,  +0.855
 -0.759,  -1.265,  +0.139
 +1.035,  +0.819,  +0.736
 -0.027,  -0.143,  -1.437
 +0.347,  +0.239,  +1.797
 +0.255,  +1.709,  -1.633
 +0.407,  -1.785,  -1.010
 +0.975,  +1.275,  -1.708
 -0.925,  +1.106,  -0.260
 +2.158,  +0.531,  +0.095
 -1.539,  -0.290,  +1.356
 -0.907,  -1.289,  +0.339
 +1.866,  -1.157,  -0.157
 -0.018,  -0.747,  -0.045
 +2.759,  -0.864,  -0.800
 -0.058,  -1.255,  +0.352
 -0.060,  -1.467,  +0.275
 +0.472,  +0.100,  +0.163
 +0.084,  -0.837,  -1.040
 +0.526,  +0.872,  +1.936
 -0.150,  -0.590,  -1.724
 -0.067,  +0.295,  +0.330
 -1.275,  -1.690,  -0.953
 +0.125,  -1.331,  -0.127
 +1.389,  -1.495,  -1.002
 -0.126,  +0.348,  +1.866
 +1.956,  -0.467,  +0.693
 -0.179,  +0.412,  -0.986
 +0.819,  -0.098,  -0.116
 +1.709,  +0.790,  +1.806
 -1.396,  +1.251,  +1.742
 -1.890,  -0.518,  -0.163
 +0.260,  -0.947,  -2.185
 +1.527,  -0.719,  -0.814
 +1.461,  +1.132,  -1.576
 -0.487,  +0.042,  -1.263
 +0.872,  -0.369,  -0.777
 -0.566,  -0.357,  -2.429
 -0.754,  -0.148,  +0.301
 -0.121,  +0.023,  -0.393
 -0.663,  -0.630,  -1.174
 +0.126,  +0.267,  +0.015
 -1.021,  +0.117,  -1.447
 +0.733,  +1.111,  -1.300
 +0.525,  -0.378,  -1.295
 -0.739,  +1.812,  -2.090
 +1.002,  +0.710,  +2.102
 -0.029,  +0.703,  -0.016
 -0.411,  +1.050,  +1.233
 +1.175,  -0.432,  +0.470
 -0.176,  +0.457,  -1.653
 +0.320,  +0.010,  +0.725
 +0.044,  +0.130,  -0.930
 -0.439,  +0.657,  -0.306
 -0.840,  +1.205,  -0.263
 -0.014,  +0.234,  +1.196
 -1.036,  +0.175,  +1.814
 +0.368,  +0.044,  +0.728
 +0.066,  +0.003,  +0.769
 -0.110,  +0.588,  +0.160
 -0.618,  -0.671,  +0.027
 +1.279,  +0.584,  -0.538
 -0.976,  +1.214,  -0.168
 +0.524,  +1.590,  +0.088
 -1.192,  -1.613,  -0.299
 -1.545,  -0.622,  -0.899
 +0.084,  +1.775,  -0.499
 -0.740,  +0.097,  +0.425
 +0.292,  -0.223,  +1.719
 -0.489,  +0.067,  -0.031
 +0.276,  +0.913,  -0.875
 -0.166,  +0.225,  -1.143
 -0.721,  -1.167,  -0.480
 +0.417,  -0.153,  -0.284
 +0.417,  +0.387,  -0.474
 -1.919,  +0.060,  -1.561
 +1.338,  -0.651,  +0.403
 +0.632,  -2.869,  +1.585
 -0.040,  -1.540,  +0.497
 +0.074,  +0.485,  +0.044
 +1.315,  +0.189,  -0.269
 -0.066,  +0.640,  +1.402
 -1.212,  +0.555,  -0.868
 -2.278,  +1.616,  +0.508
 -0.902,  +0.245,  +0.105
 +1.567,  -1.501,  +0.126
 +0.860,  -1.131,  -0.775
 -0.408,  -0.214,  +0.117
 -0.109,  +0.885,  -0.549
 +0.711,  -0.090,  +1.438
 +0.158,  +1.188,  -0.347
 -1.327,  -1.729,  -0.323
 +0.975,  -1.160,  +1.718
 +2.062,  +0.706,  -0.773
 -1.442,  +1.077,  +0.770
 -0.193,  -1.371,  -1.032
 +0.991,  -1.756,  -2.240
 +0.148,  -0.421,  +0.990
 -0.544,  +1.085,  -0.491
 -0.540,  +0.846,  -0.570
 -0.382,  +0.443,  +0.025
 +0.601,  -1.445,  +0.611
 +0.602,  -0.385,  -0.625
 -1.738,  -1.119,  +2.123
 +1.481,  -0.507,  -2.075
 -1.270,  +0.365,  -0.098
 -0.369,  +0.732,  -0.703
 +1.101,  -0.437,  -0.210
 -1.011,  -0.986,  -0.712
 -0.034,  -0.482,  -0.510
 +0.475,  +1.275,  -0.781
 -0.030,  -1.457,  -1.529
 -0.762,  +0.712,  +0.097
 +1.123,  -0.640,  +0.594
 +2.149,  -0.432,  -0.446
 -1.451,  +0.947,  +0.003
 -0.011,  -0.218,  -0.312
 -0.345,  -0.278,  +0.970
 +1.113,  -0.356,  +0.849
 -0.508,  +0.163,  -2.768
 +1.085,  -0.565,  +0.213
 +0.850,  -0.536,  -0.305
 -0.861,  -1.348,  -0.381
 -1.431,  +0.097,  -2.047
 +1.130,  +1.709,  +0.266
 +0.375,  +0.230,  -0.119
 +0.718,  -1.291,  +0.571
 -1.255,  -1.835,  +0.985
 +0.947,  +0.529,  +0.590
 -1.119,  -1.338,  +0.749
 -0.509,  +0.544,  -0.121
 -0.836,  +0.227,  +1.127
 -0.034,  -0.900,  +1.815
 +1.237,  +0.964,  +0.348
 +1.848,  -0.240,  -0.841
 -1.325,  -1.197,  +0.663
 +0.896,  +0.276,  -0.477
 +0.347,  -0.005,  +0.131
 -1.961,  -1.103,  -0.595
 -0.186,  -1.231,  +1.993
 +0.037,  -0.447,  +0.198
 +1.858,  -1.503,  +0.548
 +0.199,  +1.638,  +1.614
 -0.822,  +2.511,  +0.834
 -0.915,  +1.336,  +1.131
 +1.738,  -1.791,  +0.864
 +0.288,  +0.149,  +1.253
 -1.443,  +1.378,  +0.678
 +0.577,  +0.944,  -0.628
 +0.874,  +0.428,  -1.454
 -0.231,  +0.122,  +0.319
 +0.934,  +0.359,  -0.665
 -0.310,  +0.549,  -1.310
 -0.553,  +2.102,  +0.383
 -0.143,  -1.627,  +1.543
 -0.064,  +0.099,  +0.608
 +1.764,  -0.233,  -0.285
 +1.144,  +0.144,  -0.793
 -0.981,  -0.699,  +0.116
 +0.384,  -0.475,  +0.678
 -0.567,  -0.716,  +1.140
 -0.235,  -0.356,  -0.300
 +0.422,  -1.510,  -0.655
 -0.990,  -0.017,  -0.218
 +0.344,  -0.464,  +0.017
 -0.825,  -0.566,  -1.063
 -1.203,  -0.742,  +1.334
 +0.494,  +0.963,  -0.198
 +1.868,  +0.191,  +0.458
 +2.135,  +0.927,  +0.292
 -0.434,  -0.756,  -0.562
 -0.178,  +0.373,  -1.508
 -0.865,  -0.294,  +0.425
 +0.581,  +1.970,  -0.980
 -0.119,  -0.603,  +0.496
 -1.015,  +0.810,  -0.700
 +0.214,  +0.145,  -2.157
 +0.011,  +0.105,  +0.741
 +0.983,  -0.318,  +0.060
 +1.019,  +0.826,  -0.252
 +0.743,  +0.733,  +1.283
 +1.506,  -1.572,  +0.342
 +0.675,  +1.339,  -1.412
 -1.844,  -0.049,  +0.200
 -0.380,  -1.639,  +0.481
 -1.158,  -1.348,  -0.956
 +1.931,  +0.349,  -0.206
 -0.859,  +0.449,  -1.510
 +0.436,  -0.146,  -0.005
 +1.147,  +1.728,  -0.820
 -1.354,  +0.996,  +0.418
 -0.417,  -1.426,  +0.198
 -1.443,  +0.559,  -0.019
 +0.157,  -1.128,  -1.747
 +0.249,  +0.081,  +0.710
 +0.132,  -0.648,  +0.396
 +1.002,  +0.109,  -0.512
 +0.388,  -0.912,  -0.096
 +1.058,  -0.315,  +0.137
 -1.935,  -0.237,  +0.246
 +1.468,  -0.182,  +2.056
 -1.915,  +1.261,  -2.292
 +0.673,  +0.464,  -1.080
 +0.067,  -1.757,  +0.736
 +0.167,  +0.229,  -0.880
 +0.524,  +0.801,  -1.984
 +0.417,  -0.538,  +0.289
 -1.488,  +0.617,  +1.739
 +0.902,  +0.494,  -0.080
 +0.860,  -0.947,  -0.351
 +0.441,  -0.934,  -2.168
 +2.112,  -0.385,  -1.240
 -0.249,  +0.202,  +0.059
 +0.818,  -0.494,  -1.065
 +1.191,  +0.411,  +1.239
 +0.084,  -0.887,  +0.033
 -0.549,  -0.571,  -0.209
 +0.364,  -0.809,  +0.683
 -0.062,  +0.533,  -0.621
 +0.579,  +0.327,  -0.737
 +0.106,  +1.588,  +0.711
 +0.072,  +0.563,  +0.233
 -1.033,  +0.428,  +0.476
 -0.067,  -0.216,  -0.937
 +0.453,  -0.335,  -0.541
 -0.712,  -1.954,  +1.078
 +0.606,  +0.952,  -0.415
 +1.034,  +0.297,  +0.137
 +0.288,  -2.663,  -1.361
 -1.589,  +0.130,  +0.971
 -0.650,  +0.084,  -0.721
 -1.947,  +0.326,  -0.681
 +0.461,  -1.866,  -0.550
 -0.224,  +0.412,  -0.410
 +1.044,  +0.640,  -0.577
 -0.748,  -1.403,  -0.422
 -1.281,  +0.189,  -1.144
 -2.443,  -3.050,  -1.012
 -1.517,  +0.618,  +0.220
 -1.792,  +0.259,  +0.247
 -0.797,  -0.324,  -0.474
 -0.930,  -0.081,  -0.862
 +1.598,  +0.742,  -1.069
 +0.704,  +0.197,  +0.389
 -0.698,  -1.983,  -0.190
 -0.899,  -0.355,  +1.842
 -0.401,  -2.096,  -0.064
 +0.012,  -0.689,  -0.443
 -0.177,  -0.140,  +0.204
 -0.254,  +1.067,  -0.563
 +0.468,  -0.463,  +1.311
 -0.717,  +0.406,  -2.460
 +0.185,  -0.483,  -1.712
 +0.613,  +2.270,  -1.569
 -1.014,  +1.333,  -0.993
 +0.962,  +0.919,  +1.144
 -0.179,  -1.121,  -0.635
 -0.969,  +0.317,  +0.343
 -0.739,  -0.071,  -1.654
 +0.515,  -1.384,  -1.419
 +0.768,  +0.063,  -0.964
 -0.972,  +0.256,  -0.343
 -0.646,  -1.352,  +0.674
 -0.460,  +1.250,  +0.253
 +0.429,  -1.673,  +0.340
 +1.263,  +0.081,  -0.090
 +0.216,  +0.691,  -0.366
 -0.437,  +2.293,  +1.146
 -0.141,  -0.786,  -1.085
 +1.584,  +0.506,  +0.372
 +0.686,  -0.974,  -0.813
 +0.484,  +1.453,  -0.131
 +0.457,  +0.260,  +1.839
 -0.480,  +0.870,  -1.458
 +0.829,  +0.517,  +1.627
 -0.279,  -1.503,  -1.770
 +1.267,  +0.513,  +0.074
 +0.350,  -0.333,  -0.706
 +0.295,  -1.952,  -0.238
 +1.059,  +0.556,  +2.729
 -1.202,  -1.666,  +0.013
 -0.167,  -0.765,  -1.566
 -0.603,  -1.255,  -1.683
 +1.294,  +1.338,  +0.418
 -2.013,  -0.427,  +2.004
 -0.957,  -0.434,  +1.714
 +0.159,  -0.947,  -1.253
 +1.076,  -0.179,  -0.549
 -1.177,  +0.598,  -0.866
 +0.067,  -0.008,  -0.982
 -0.686,  -0.952,  +1.782
 -0.060,  +0.450,  -0.677
 -1.034,  +0.854,  -0.285
 -1.026,  -1.290,  +1.357
 +1.161,  -1.570,  +0.092
 -0.205,  +0.239,  +1.923
 +0.114,  +0.976,  +0.778
 +2.422,  +1.718,  -0.134
 +2.505,  +0.793,  -0.390
 +0.498,  -0.310,  -0.352
 -0.394,  +1.355,  -1.345
 +2.121,  -0.923,  +1.363
 -0.097,  +3.490,  +0.911
 -1.890,  +1.655,  -3.573
 +1.323,  +1.160,  -0.110
 -0.132,  +0.977,  +0.246
 +0.295,  -0.467,  +0.005
 -0.351,  +0.193,  -0.273
 -0.035,  -0.864,  +2.392
 -0.401,  -0.847,  +0.793
 +0.967,  -0.710,  +2.054
 +0.716,  +0.416,  -0.481
 -0.771,  +0.858,  +1.490
 +0.178,  +0.644,  -0.379
 -0.773,  +0.468,  +0.099
 +0.703,  +1.440,  -1.559
 +0.052,  -0.244,  -1.345
 -1.352,  +1.217,  +0.172
 -0.019,  -0.829,  -0.510
 -1.741,  -0.255,  +1.150
 -0.493,  +1.521,  +0.433
 -0.154,  +0.699,  +0.110
 +0.062,  +0.154,  +1.927
 +0.209,  +0.452,  +0.840
 +1.162,  +0.760,  -0.283
 -0.519,  -0.614,  -0.091
 +0.041,  -1.884,  -0.675
 -0.911,  +0.201,  +1.019
 +1.610,  +0.931,  -0.181
 -0.017,  -0.056,  +0.781
 +0.586,  +0.308,  +2.840
 +0.167,  +0.642,  -0.247
 +0.043,  +0.592,  +1.031
 +0.141,  -0.344,  +0.008
 -0.656,  -1.340,  +0.141
 +0.398,  +1.155,  -1.197
 +0.947,  -1.088,  -0.720
 -0.307,  -0.679,  +0.572
 +0.603,  +0.833,  +0.139
 -1.584,  +0.552,  -1.036
 -0.345,  -0.034,  +0.410
 -0.966,  -0.150,  -0.894
 +0.164,  +0.417,  +0.046
 -1.470,  -1.282,  +1.486
 +0.411,  -1.442,  +0.963
 -0.547,  +0.040,  +1.115
 +1.096,  -1.215,  -1.462
 +0.204,  -0.286,  +0.549
 +0.513,  -0.502,  -0.094
 +1.840,  +0.025,  +0.619
 -0.708,  -0.628,  -0.052
 +0.509,  -0.039,  +0.862
 +0.002,  -0.352,  -0.579
 -1.369,  -0.346,  -0.211
 +0.077,  -0.420,  -0.425
 -0.365,  -0.572,  -0.145
 -0.611,  -0.659,  -0.255
 +0.065,  +0.751,  -0.044
 -0.573,  +1.774,  +2.550
 +0.743,  +2.490,  -0.488
 +0.392,  -1.306,  -0.413
 -0.538,  -0.587,  +1.334
 -0.824,  +0.404,  +0.115
 +0.672,  -0.285,  -0.223
 -1.185,  +0.424,  +1.763
 +1.165,  +0.571,  -1.274
 -0.843,  -0.043,  -0.440
 -0.802,  +1.093,  -0.364
 +0.811,  -1.480,  +0.281
 -0.238,  +0.151,  -1.174
 -1.593,  +0.011,  -0.888
 +1.207,  +1.293,  +0.022
 -2.702,  -0.627,  -1.360
 -0.368,  +0.712,  +0.849
 -0.788,  +0.239,  +1.140
 -0.086,  +1.375,  +0.500
 +0.149,  -1.213,  -0.035
 -0.790,  -0.267,  +0.750
 -0.168,  -1.240,  +0.693
 +0.923,  +1.707,  +1.012
 +2.022,  -0.945,  +1.116
 +0.741,  -1.370,  +0.575
 +0.542,  +0.805,  +0.635
 -0.131,  +0.432,  -0.181
 +0.704,  +0.557,  -0.610
 +1.261,  +0.235,  +0.141
 +0.840,  +0.523,  -0.879
 +0.591,  -0.528,  +0.588
 +0.309,  +1.281,  +0.533
 +0.708,  +1.114,  -0.890
 +2.581,  -1.288,  +1.049
 -0.028,  -0.311,  -1.130
 -0.784,  -1.149,  -1.450
 +0.652,  -0.621,  +0.893
 +0.064,  -0.818,  -0.788
 +1.194,  -0.532,  -0.458
 +0.710,  +0.829,  +1.919
 -0.912,  -0.307,  -0.611
 +0.792,  +0.140,  +0.371
 -0.614,  +1.324,  -0.074
 -0.214,  -0.123,  +1.052
 -0.620,  -0.732,  -0.668
 -1.106,  +1.713,  +0.333
 +0.542,  -0.309,  -0.135
 +1.620,  -0.742,  +1.986
 +1.287,  -0.287,  +0.261
 +0.500,  +0.052,  +0.280
 -0.952,  -0.691,  +0.477
 +0.073,  +0.557,  -0.331
 -0.833,  -1.206,  -2.125
 -0.072,  -0.003,  +0.544
 +0.172,  -0.979,  -1.362
 +0.939,  -1.187,  -0.124
 +0.232,  -0.676,  -0.225
 -1.164,  -0.600,  +1.093
 -1.697,  -2.344,  -0.050
 +1.373,  +1.035,  +0.619
 -0.851,  -0.108,  -0.069
 -0.504,  +1.055,  -0.466
 -1.263,  -0.116,  -1.001
 -0.006,  +0.949,  -0.367
 -1.990,  -0.144,  -1.110
 +0.874,  -0.764,  -0.966
 -1.666,  +0.046,  +2.490
 +1.194,  +1.374,  -1.175
 +0.649,  -0.862,  -0.269
 -1.168,  +1.111,  -0.624
 -0.062,  -0.016,  +0.822
 -1.330,  +0.935,  +0.745
 +1.016,  +0.191,  -0.795
 +1.181,  -0.611,  +0.417
 -0.367,  -0.620,  -0.801
 +0.412,  +0.575,  +0.491
 +1.893,  +0.507,  +1.596
 -0.711,  -0.475,  -1.100
 -0.103,  +0.068,  -0.505
 +0.053,  -0.941,  -1.253
 -0.700,  +0.372,  +0.544
 +0.277,  +0.736,  +0.400
 +0.569,  +0.222,  -1.676
 -0.069,  +0.406,  +1.550
 +0.789,  +0.303,  -1.849
 -0.663,  +0.307,  -0.599
 -0.370,  -0.075,  -1.588
 +0.128,  -0.425,  +0.209
 -0.427,  +0.323,  -0.399
 -0.768,  -0.398,  +0.090
 +0.168,  -1.296,  +0.417
 -0.222,  -0.554,  +0.837
 +0.693,  -0.406,  -0.400
 -0.503,  +0.215,  -0.383
 -2.084,  -0.635,  -2.973
 +2.041,  +1.344,  +0.820
 +1.904,  +0.337,  +2.158
 -0.137,  +0.087,  -0.519
 +1.041,  +0.753,  -0.292
 -0.102,  -2.280,  -0.129
 -1.182,  +0.644,  +0.157
 -0.638,  +1.017,  -1.120
 -0.047,  +0.232,  +0.675
 +1.092,  -0.930,  +0.307
 +2.198,  +1.491,  -0.207
 -1.057,  -0.873,  +0.460
 -0.486,  +1.617,  -1.846
 +0.092,  -0.490,  -0.246
 -1.038,  -1.144,  +1.420
 +0.211,  +0.915,  +1.094
 +1.119,  -1.178,  -0.206
 +0.319,  +1.109,  +0.609
 -0.033,  +0.367,  +0.437
 +0.442,  -0.270,  -0.913
 -1.896,  +0.167,  -0.731
 +1.499,  -1.214,  +0.873
 -0.342,  -1.345,  -0.707
 -1.449,  +0.042,  -0.310
 +0.060,  +0.825,  -0.519
 -1.726,  +1.232,  +0.427
 +0.489,  -1.137,  +0.263
 +0.899,  -0.808,  -0.105
 +1.508,  -1.571,  -0.108
 -1.394,  +0.605,  -0.498
 -0.868,  -1.248,  +0.858
 -1.800,  +0.523,  -0.809
 -0.427,  -0.551,  +0.365
 +0.530,  +0.691,  +1.714
 -0.241,  +0.439,  -0.444
 +0.668,  -0.944,  +0.560
 -1.006,  +0.378,  +0.806
 +0.233,  +0.446,  -2.169
 -0.407,  +0.542,  +0.902
 +0.944,  +0.919,  +0.396
 -0.082,  -0.571,  +0.307
 -0.365,  +0.085,  +2.018
 +0.920,  -0.753,  +0.049
 +0.627,  +1.082,  +0.921
 +1.517,  -1.392,  +0.339
 +1.267,  +0.455,  +0.670
 -0.298,  +0.800,  -1.190
 -0.744,  -0.485,  -0.254
 +0.720,  +1.071,  +0.762
 -1.023,  +1.355,  -0.654
 -0.227,  -0.607,  -1.310
 -0.693,  -0.147,  +1.248
 -2.256,  +0.435,  -0.387
 -0.433,  +1.541,  +1.072
 +0.234,  -0.433,  -2.522
 +1.536,  +1.261,  -1.305
 -0.334,  -0.874,  +0.226
 -1.382,  -1.466,  -0.758
 -0.020,  +0.824,  -1.284
 -1.311,  +0.540,  +0.019
 -0.611,  -1.709,  -0.465
 +0.102,  -2.001,  -0.679
 -0.628,  +0.094,  +1.277
 -1.898,  -0.807,  -0.485
 -0.274,  +0.341,  +0.909
 -0.263,  -0.626,  +0.263
 +0.099,  +0.314,  -0.848
 -0.495,  -0.724,  -0.658
 +2.047,  +0.129,  +0.076
 -0.795,  -0.255,  -0.449
 -0.934,  +0.026,  +0.053
 -1.700,  -0.141,  +0.569
 -0.665,  -1.172,  -0.645
 -0.283,  +1.652,  +1.968
 +1.127,  +0.384,  -0.409
 -0.980,  -0.721,  -0.512
 +2.266,  +1.876,  +1.016
 +0.797,  -1.741,  +0.302
 +0.406,  +0.763,  +0.819
 +0.812,  +0.197,  -0.958
 -1.443,  -1.090,  -0.242
 -0.282,  +1.220,  +0.029
 -0.967,  -0.525,  +0.708
 -1.103,  +0.109,  -1.139
 -0.367,  +0.605,  +0.246
 -0.949,  -0.434,  -1.201
 +0.924,  -2.148,  -1.629
 -1.072,  -0.377,  +1.855
 +0.278,  +2.448,  +0.219
 -0.003,  -1.516,  -0.104
 -0.058,  -0.834,  -1.023
 +0.915,  -0.389,  +1.932
 -0.974,  -0.183,  +0.706
 +0.319,  +0.025,  +0.282
 +0.746,  -0.483,  -0.918
 -0.330,  +0.309,  -0.992
 -0.372,  -1.241,  -0.355
 +1.233,  -0.632,  -1.437
 -0.125,  -0.333,  +1.486
 +1.129,  -1.502,  -0.488
 -1.084,  -1.812,  +0.153
 +0.072,  -0.140,  +0.450
 -1.016,  +0.384,  -0.003
 +0.262,  +2.263,  +1.484
 -0.699,  -0.920,  -1.344
 +0.327,  +0.578,  -0.251
 +1.520,  -0.722,  +1.331
 +0.738,  +0.012,  +1.158
 -1.065,  -1.012,  +1.459
 -0.976,  +2.033,  +2.314
 +1.767,  +0.595,  +0.774
 -1.215,  +0.830,  -0.737
 +0.313,  -1.149,  +0.129
 +1.401,  +0.073,  -1.971
 -1.013,  +0.111,  +1.414
 -0.394,  -2.241,  -0.211
 +0.384,  +0.487,  -0.909
 -1.152,  +1.274,  +0.044
 -0.254,  +0.291,  +0.502
 +0.775,  -0.091,  -4.171
 +0.182,  +2.231,  +0.378
 +1.350,  -1.590,  -0.898
 -0.279,  -0.728,  +0.302
 -0.454,  +0.942,  -1.169
 +1.866,  -0.431,  +0.700
 +0.421,  -1.013,  -0.143
 +1.458,  +0.223,  -0.510
 +0.940,  -0.325,  -0.045
 +0.888,  -1.281,  -1.369
 +1.261,  -0.353,  +1.445
 -0.713,  +0.037,  +0.836
 +0.330,  -0.728,  +1.752
 -2.216,  +0.091,  -0.469
 -0.439,  -1.110,  +1.752
 -1.256,  -0.520,  -0.393
 +0.753,  +0.210,  -1.320
 -0.584,  -0.529,  +0.920
 -0.858,  -0.875,  -0.585
 -0.235,  +0.666,  -0.833
 +1.137,  +0.132,  -0.025
 +1.328,  -0.718,  -0.685
 -0.107,  -1.849,  +1.780
 -0.759,  -1.130,  +0.988
 -0.432,  +0.024,  +0.988
 -1.197,  +0.492,  +1.094
 +0.222,  -0.302,  -0.048
 +0.874,  +0.208,  +0.555
 +0.679,  -1.210,  -1.657
 +1.025,  +0.358,  +0.204
 +0.774,  -1.612,  -1.415
 -1.623,  -0.537,  -0.975
 +0.051,  -0.663,  -0.246
 +0.514,  +0.598,  +0.066
 +0.012,  -0.239,  +0.185
 -0.607,  +0.849,  -1.581
 +1.345,  -0.823,  -0.224
 -3.076,  -0.444,  -0.977
 -0.565,  +0.175,  +1.297
 -0.375,  +0.050,  -0.368
 -0.201,  -0.008,  -0.770
 +0.188,  -1.679,  -0.684
 -0.910,  +1.633,  -0.765
 +2.287,  -1.262,  -0.636
 -0.474,  -0.299,  -1.045
 +0.284,  +0.049,  -0.220
 +0.294,  -0.306,  -1.164
 +0.231,  -0.677,  -0.916
 -0.273,  -0.097,  -1.403
 -2.553,  -1.067,  +0.188
 +0.445,  -0.348,  +0.981
 -0.009,  -0.620,  +1.230
 +0.811,  -0.292,  -0.125
 -0.662,  -0.630,  -0.286
 -3.598,  +1.612,  -0.790
 +1.577,  +0.401,  -0.225
 +1.214,  +0.176,  -1.383
 -0.318,  -0.150,  +1.331
 +1.796,  -0.050,  -1.084
 -1.375,  -0.979,  -0.808
 -0.239,  +0.550,  +0.780
 -0.781,  -0.174,  +0.484
 -1.879,  +0.191,  +0.246
 -0.136,  +0.996,  +0.658
 +2.489,  -1.061,  +0.800
 +0.766,  +0.752,  -0.332
 +0.905,  +1.221,  +0.056
 -0.007,  +0.900,  -0.491
 -1.147,  +1.556,  +0.340
 +0.777,  +1.193,  +0.466
 +1.171,  +0.297,  -0.461
 -1.117,  -0.222,  +0.484
 +0.412,  -1.476,  -1.373
